3783	24186
26	335	12
26	171	12
26	584	12
26	556	12
26	252	12
26	1186	12
26	885	12
26	95	12
26	91	12
26	66	12
26	2335	12
26	1054	12
26	1361	12
26	141	12
26	176	12
26	640	12
26	491	12
26	29	12
313	27	21
1457	27	21
253	27	21
326	27	21
88	27	21
1248	27	21
194	27	21
725	27	21
129	27	21
36	27	16
1454	27	16
2601	27	16
75	27	16
1673	27	16
3742	27	15
274	27	14
405	27	14
2027	27	14
2021	27	14
488	27	13
3739	27	13
1449	27	13
2030	27	13
3572	27	13
1254	27	13
101	27	13
954	27	12
484	27	12
3506	27	12
131	27	12
670	27	12
1266	27	12
2063	27	12
676	27	12
321	27	12
1119	27	12
2619	27	12
400	27	12
930	27	12
856	27	12
669	27	12
1236	27	12
1116	27	12
2603	27	12
407	27	12
1448	27	12
2028	27	12
674	27	12
579	27	12
2584	27	12
49	27	12
513	27	12
1006	27	12
27	313	21
27	194	21
27	36	16
27	129	16
27	1454	14
27	405	14
27	3742	14
27	1673	14
27	1254	14
27	101	14
27	3506	13
27	326	13
27	669	13
27	1116	13
27	1449	13
27	274	13
27	2027	13
27	2030	13
27	2021	13
27	488	12
27	79	12
27	954	12
27	484	12
27	131	12
27	2063	12
27	930	12
27	856	12
27	88	12
27	1248	12
27	2601	12
27	2603	12
27	75	12
27	407	12
27	1448	12
27	2028	12
27	674	12
27	579	12
27	2584	12
27	49	12
27	513	12
27	3572	12
27	725	12
27	1006	12
27	3739	1
207	28	16
177	28	16
124	28	15
206	28	15
33	28	15
241	28	15
122	28	15
123	28	15
42	28	15
176	28	15
2384	28	14
82	28	14
31	28	14
84	28	14
105	28	14
248	28	13
279	28	13
221	28	13
154	28	13
157	28	13
490	28	13
200	28	13
101	28	13
1187	28	13
110	28	13
94	28	13
683	28	13
227	28	13
746	28	13
115	28	13
1045	28	13
121	28	13
318	28	13
410	28	13
109	28	13
359	28	13
57	28	12
87	28	12
525	28	12
172	28	12
495	28	12
982	28	12
980	28	12
3263	28	12
173	28	12
508	28	12
3773	28	12
62	28	12
1796	28	12
1158	28	12
372	28	12
32	28	12
277	28	12
1055	28	12
884	28	12
52	28	12
112	28	12
286	28	12
3464	28	12
88	28	12
153	28	12
1793	28	12
3690	28	12
786	28	12
135	28	12
3604	28	12
959	28	12
613	28	12
204	28	12
141	28	12
1148	28	12
134	28	12
28	241	16
28	207	16
28	82	15
28	42	15
28	122	14
28	123	14
28	221	13
28	31	13
28	154	13
28	2384	13
28	1187	13
28	277	13
28	683	13
28	227	13
28	746	13
28	177	13
28	115	13
28	121	13
28	410	13
28	495	12
28	206	12
28	157	12
28	982	12
28	980	12
28	3263	12
28	173	12
28	508	12
28	200	12
28	101	12
28	3773	12
28	372	12
28	110	12
28	32	12
28	1055	12
28	884	12
28	94	12
28	112	12
28	286	12
28	88	12
28	1793	12
28	3690	12
28	786	12
28	135	12
28	3604	12
28	1045	12
28	959	12
28	613	12
28	318	12
28	204	12
28	84	12
28	141	12
28	109	12
28	359	12
28	1148	12
28	176	7
243	29	21
123	29	17
307	29	16
571	29	16
319	29	16
171	29	16
318	29	16
1194	29	15
1516	29	15
3558	29	14
110	29	14
3773	29	14
115	29	14
3464	29	14
113	29	13
1588	29	13
1196	29	13
1042	29	13
881	29	13
1062	29	13
55	29	13
111	29	13
2255	29	13
196	29	13
265	29	13
486	29	13
688	29	13
411	29	13
41	29	13
57	29	12
178	29	12
172	29	12
95	29	12
3694	29	12
1420	29	12
122	29	12
1690	29	12
344	29	12
756	29	12
3190	29	12
3163	29	12
206	29	12
1839	29	12
1183	29	12
1551	29	12
430	29	12
1058	29	12
1731	29	12
295	29	12
226	29	12
102	29	12
1539	29	12
702	29	12
3099	29	12
747	29	12
3079	29	12
1345	29	12
1795	29	12
35	29	12
1341	29	12
749	29	12
626	29	12
135	29	12
161	29	12
963	29	12
197	29	12
522	29	12
176	29	12
1512	29	12
369	29	12
875	29	12
277	29	12
42	29	12
2969	29	12
1335	29	12
685	29	12
455	29	12
2971	29	12
32	29	12
89	29	12
144	29	12
29	187	21
29	94	21
29	344	21
29	307	19
29	319	16
29	171	16
29	318	16
29	571	15
29	317	14
29	1196	14
29	123	14
29	115	14
29	196	14
29	244	13
29	1194	13
29	596	13
29	55	13
29	749	13
29	111	13
29	2255	13
29	144	13
29	277	13
29	265	13
29	3464	13
29	486	13
29	688	13
29	41	13
29	46	12
29	172	12
29	1588	12
29	1042	12
29	3694	12
29	1420	12
29	122	12
29	30	12
29	110	12
29	81	12
29	1690	12
29	756	12
29	1062	12
29	3190	12
29	113	12
29	243	12
29	3163	12
29	206	12
29	1839	12
29	1183	12
29	1551	12
29	430	12
29	1058	12
29	1731	12
29	642	12
29	102	12
29	1539	12
29	702	12
29	3471	12
29	3099	12
29	31	12
29	747	12
29	3079	12
29	52	12
29	1345	12
29	1795	12
29	35	12
29	1341	12
29	881	12
29	227	12
29	626	12
29	135	12
29	161	12
29	963	12
29	197	12
29	522	12
29	1512	12
29	369	12
29	875	12
29	42	12
29	40	12
29	2969	12
29	1335	12
29	158	12
29	455	12
29	2971	12
29	411	12
29	32	12
29	89	12
29	3736	10
29	685	10
29	1516	10
29	3569	6
29	3558	6
29	176	6
29	3773	5
29	3743	1
29	3519	1
29	3599	1
29	622	1
29	3757	1
29	313	1
29	3610	1
29	1102	1
29	255	1
29	141	1
29	284	1
29	118	1
29	3778	1
29	3782	1
29	295	1
29	3781	1
29	3469	1
29	3695	1
29	3714	1
91	30	21
428	30	20
400	30	17
104	30	16
641	30	16
36	30	16
173	30	15
184	30	14
35	30	14
1133	30	14
46	30	14
44	30	14
86	30	13
84	30	13
411	30	13
58	30	13
153	30	13
94	30	13
3768	30	13
961	30	13
1039	30	13
145	30	13
41	30	13
130	30	13
57	30	12
95	30	12
285	30	12
48	30	12
135	30	12
1568	30	12
249	30	12
344	30	12
699	30	12
165	30	12
2976	30	12
277	30	12
96	30	12
136	30	12
305	30	12
318	30	12
176	30	12
218	30	12
1145	30	12
160	30	12
1735	30	12
778	30	12
139	30	12
107	30	12
108	30	12
565	30	12
378	30	12
2335	30	10
81	30	10
221	30	10
30	187	18
30	104	16
30	428	16
30	44	16
30	58	14
30	91	14
30	46	14
30	400	14
30	35	13
30	135	13
30	173	13
30	153	13
30	641	13
30	41	13
30	778	13
30	64	13
30	36	13
30	95	12
30	285	12
30	1568	12
30	94	12
30	249	12
30	344	12
30	699	12
30	3768	12
30	961	12
30	2976	12
30	1039	12
30	218	12
30	1133	12
30	1145	12
30	145	12
30	160	12
30	139	12
30	108	12
30	565	12
30	378	12
30	176	1
42	31	21
123	31	20
176	31	18
104	31	16
2388	31	16
35	31	16
89	31	15
200	31	15
57	31	14
87	31	14
33	31	14
165	31	14
213	31	14
1505	31	14
51	31	14
66	31	14
795	31	14
172	31	13
218	31	13
48	31	13
106	31	13
695	31	13
202	31	13
184	31	13
101	31	13
520	31	13
797	31	13
117	31	12
190	31	12
244	31	12
162	31	12
2364	31	12
72	31	12
39	31	12
153	31	12
3311	31	12
236	31	12
286	31	12
1063	31	12
306	31	12
94	31	12
1535	31	12
189	31	12
141	31	12
2243	31	12
177	31	12
65	31	12
135	31	12
102	31	12
370	31	12
264	31	12
392	31	12
69	31	12
3620	31	12
1773	31	12
3589	31	12
256	31	12
484	31	12
31	42	21
31	172	16
31	104	16
31	123	16
31	35	15
31	213	15
31	89	15
31	200	15
31	57	14
31	87	14
31	165	14
31	1505	14
31	51	14
31	66	14
31	2364	13
31	33	13
31	48	13
31	106	13
31	141	13
31	202	13
31	520	13
31	117	12
31	190	12
31	162	12
31	244	12
31	39	12
31	58	12
31	153	12
31	3311	12
31	365	12
31	236	12
31	218	12
31	72	12
31	286	12
31	1063	12
31	306	12
31	940	12
31	189	12
31	671	12
31	2243	12
31	177	12
31	695	12
31	65	12
31	135	12
31	184	12
31	102	12
31	370	12
31	101	12
31	264	12
31	392	12
31	69	12
31	3620	12
31	1773	12
31	3589	12
31	2133	12
31	256	12
31	2131	12
31	484	12
31	176	10
31	3761	10
31	797	10
31	795	10
252	32	21
1282	32	16
176	32	15
430	32	14
94	32	14
1512	32	14
486	32	14
3677	32	14
104	32	13
648	32	13
114	32	13
3576	32	13
198	32	13
42	32	13
135	32	13
1795	32	13
349	32	13
203	32	13
2877	32	13
1143	32	13
628	32	13
2121	32	13
1279	32	13
182	32	13
110	32	12
823	32	12
57	32	12
2967	32	12
973	32	12
80	32	12
325	32	12
289	32	12
1881	32	12
1190	32	12
86	32	12
375	32	12
33	32	12
3519	32	12
458	32	12
207	32	12
87	32	12
640	32	12
243	32	12
970	32	12
70	32	12
702	32	12
1832	32	12
3606	32	12
111	32	12
227	32	12
3691	32	12
2251	32	12
1787	32	12
1165	32	12
959	32	12
319	32	12
136	32	12
294	32	12
586	32	12
153	32	12
552	32	12
622	32	12
1037	32	12
502	32	12
2931	32	12
549	32	12
1761	32	12
1501	32	12
1759	32	12
369	32	12
738	32	12
1313	32	12
1136	32	12
634	32	12
254	32	12
481	32	12
68	32	12
64	32	12
69	32	12
2149	32	12
2808	32	12
145	32	12
1138	32	12
304	32	12
1135	32	12
734	32	12
41	32	12
3550	32	12
1475	32	12
543	32	12
840	32	12
76	32	12
1129	32	12
47	32	12
407	32	12
311	32	12
2006	32	12
166	32	12
2595	32	12
539	32	12
403	32	12
32	33	14
32	176	14
32	486	14
32	628	14
32	1279	14
32	110	13
32	104	13
32	648	13
32	114	13
32	87	13
32	430	13
32	970	13
32	198	13
32	111	13
32	42	13
32	94	13
32	135	13
32	40	13
32	1512	13
32	349	13
32	3743	13
32	304	13
32	41	13
32	1282	13
32	76	13
32	252	13
32	407	13
32	311	13
32	539	13
32	182	13
32	57	12
32	361	12
32	2967	12
32	973	12
32	124	12
32	80	12
32	3321	12
32	325	12
32	289	12
32	1881	12
32	1190	12
32	86	12
32	375	12
32	3576	12
32	3519	12
32	458	12
32	207	12
32	640	12
32	243	12
32	70	12
32	702	12
32	1832	12
32	1348	12
32	3606	12
32	227	12
32	963	12
32	3691	12
32	2251	12
32	1795	12
32	1787	12
32	1165	12
32	959	12
32	319	12
32	136	12
32	1326	12
32	294	12
32	586	12
32	153	12
32	552	12
32	622	12
32	1037	12
32	502	12
32	2931	12
32	549	12
32	1761	12
32	1759	12
32	1501	12
32	1765	12
32	369	12
32	1033	12
32	203	12
32	2877	12
32	738	12
32	49	12
32	1313	12
32	1753	12
32	1136	12
32	254	12
32	634	12
32	1143	12
32	481	12
32	3565	12
32	68	12
32	64	12
32	69	12
32	2149	12
32	2808	12
32	145	12
32	1138	12
32	1135	12
32	734	12
32	2121	12
32	3550	12
32	585	12
32	869	12
32	1475	12
32	543	12
32	840	12
32	2104	12
32	1129	12
32	47	12
32	2006	12
32	166	12
32	2595	12
32	44	12
32	797	8
32	3677	6
32	3782	2
2413	33	21
58	33	21
119	33	16
428	33	16
290	33	16
157	33	15
204	33	14
893	33	14
2368	33	14
196	33	14
35	33	13
140	33	13
42	33	13
91	33	13
57	33	13
287	33	13
1862	33	13
979	33	13
1351	33	13
350	33	13
982	33	13
127	33	13
247	33	13
248	33	12
135	33	12
122	33	12
84	33	12
206	33	12
707	33	12
87	33	12
397	33	12
3361	33	12
415	33	12
153	33	12
1197	33	12
307	33	12
648	33	12
489	33	12
80	33	12
130	33	12
279	33	12
396	33	12
1380	33	12
291	33	12
584	33	12
2377	33	12
66	33	12
124	33	12
117	33	12
3775	33	12
289	33	12
1377	33	12
3703	33	12
115	33	12
319	33	12
246	33	12
207	33	12
1860	33	12
2349	33	12
33	58	18
33	119	16
33	290	15
33	157	15
33	397	14
33	428	14
33	127	14
33	2368	14
33	2413	13
33	42	13
33	91	13
33	57	13
33	287	13
33	1862	13
33	204	13
33	35	13
33	66	13
33	893	13
33	350	13
33	982	13
33	247	13
33	1860	13
33	248	12
33	140	12
33	135	12
33	122	12
33	206	12
33	87	12
33	3361	12
33	415	12
33	153	12
33	1197	12
33	307	12
33	648	12
33	489	12
33	80	12
33	130	12
33	279	12
33	979	12
33	396	12
33	1380	12
33	291	12
33	584	12
33	218	12
33	1351	12
33	2377	12
33	124	12
33	117	12
33	334	12
33	289	12
33	1377	12
33	3703	12
33	115	12
33	319	12
33	246	12
33	207	12
33	196	12
33	2349	12
33	3775	1
103	34	21
2806	34	21
113	34	15
63	34	15
85	34	15
191	34	15
799	34	15
231	34	15
2435	34	14
2292	34	14
268	34	14
125	34	14
280	34	14
2335	34	14
2288	34	14
1232	34	14
490	34	14
1893	34	13
3513	34	13
97	34	13
831	34	13
374	34	13
597	34	13
529	34	13
2151	34	13
116	34	13
953	34	13
59	34	13
426	34	13
1133	34	13
189	34	13
2207	34	13
56	34	13
283	34	13
254	34	13
993	34	13
3547	34	12
1589	34	12
1596	34	12
1385	34	12
1146	34	12
3493	34	12
232	34	12
899	34	12
93	34	12
823	34	12
1872	34	12
278	34	12
458	34	12
3483	34	12
2852	34	12
69	34	12
259	34	12
2222	34	12
359	34	12
485	34	12
257	34	12
547	34	12
2148	34	12
1688	34	12
345	34	12
50	34	12
3459	34	12
211	34	12
436	34	12
2478	34	12
47	34	12
2726	34	12
3454	34	12
2560	34	12
577	34	12
1657	34	12
49	34	12
84	34	6
34	85	15
34	63	15
34	232	14
34	1384	14
34	125	14
34	191	14
34	103	13
34	113	13
34	3440	12
34	557	12
34	374	12
34	490	12
34	93	12
34	2288	12
34	3562	10
34	3740	10
34	278	10
34	69	10
34	3593	6
34	79	6
34	800	6
34	3758	6
34	84	6
117	35	21
2378	35	19
81	35	16
48	35	15
176	35	15
115	35	15
1380	35	14
3775	35	14
821	35	14
1066	35	14
226	35	14
55	35	14
84	35	13
3367	35	13
57	35	13
221	35	13
290	35	13
1579	35	13
1578	35	13
1183	35	13
121	35	13
2373	35	13
119	35	13
3253	35	13
41	35	13
206	35	12
248	35	12
374	35	12
101	35	12
982	35	12
309	35	12
423	35	12
46	35	12
154	35	12
584	35	12
3763	35	12
196	35	12
171	35	12
350	35	12
3186	35	12
291	35	12
701	35	12
2376	35	12
758	35	12
800	35	12
1377	35	12
246	35	12
102	35	12
135	35	12
571	35	12
3519	35	12
814	35	12
335	35	12
556	35	12
371	35	12
80	35	12
289	35	12
1190	35	12
82	35	12
1172	35	12
94	35	1
35	117	21
35	226	15
35	176	15
35	1380	14
35	208	14
35	1578	14
35	121	14
35	48	14
35	55	14
35	115	14
35	423	13
35	154	13
35	81	13
35	290	13
35	196	13
35	2378	13
35	821	13
35	1183	13
35	206	12
35	3367	12
35	248	12
35	374	12
35	57	12
35	221	12
35	101	12
35	982	12
35	46	12
35	1561	12
35	584	12
35	3763	12
35	3741	12
35	1579	12
35	171	12
35	350	12
35	291	12
35	701	12
35	2376	12
35	758	12
35	800	12
35	1377	12
35	3186	12
35	2373	12
35	246	12
35	102	12
35	135	12
35	119	12
35	3253	12
35	571	12
35	3519	12
35	814	12
35	335	12
35	556	12
35	1066	12
35	371	12
35	41	12
35	80	12
35	289	12
35	1190	12
35	123	12
35	82	12
35	1172	12
35	839	10
35	94	1
35	3775	1
313	36	20
151	36	18
1350	36	16
88	36	16
3581	36	16
158	36	16
656	36	16
296	36	16
53	36	16
379	36	15
184	36	14
311	36	14
3578	36	14
593	36	13
165	36	13
609	36	13
560	36	13
989	36	13
1631	36	13
112	36	13
1075	36	12
1763	36	12
167	36	12
37	36	12
1024	36	12
74	36	12
139	36	12
3549	36	12
1398	36	12
1925	36	12
90	36	12
39	36	12
473	36	12
36	1018	18
36	3730	18
36	311	17
36	296	17
36	53	17
36	158	16
36	313	16
36	656	16
36	112	16
36	88	15
36	478	15
36	379	15
36	600	14
36	40	14
36	167	14
36	3581	14
36	184	14
36	593	13
36	165	13
36	65	13
36	569	13
36	609	13
36	560	13
36	1925	13
36	989	13
36	3578	13
36	1075	12
36	1763	12
36	74	12
36	1024	12
36	64	12
36	139	12
36	96	12
36	1398	12
36	90	12
36	39	12
36	1631	12
36	473	12
36	3549	3
36	3742	1
36	3626	1
79	37	21
284	37	21
151	37	16
1046	37	16
70	37	16
345	37	16
360	37	16
946	37	16
450	37	15
410	37	15
300	37	15
741	37	15
953	37	14
46	37	14
158	37	14
255	37	14
150	37	13
699	37	13
164	37	13
2913	37	13
2905	37	13
1288	37	13
2138	37	13
1481	37	13
116	37	13
94	37	12
2398	37	12
3107	37	12
529	37	12
959	37	12
1519	37	12
2966	37	12
259	37	12
2576	37	12
743	37	12
64	37	12
873	37	12
1501	37	12
1304	37	12
1488	37	12
2852	37	12
1140	37	12
792	37	12
2840	37	12
120	37	12
2839	37	12
2161	37	12
56	37	12
1482	37	12
3634	37	12
37	284	21
37	79	19
37	54	16
37	151	16
37	70	16
37	360	16
37	946	16
37	450	15
37	300	15
37	741	15
37	617	14
37	454	14
37	259	14
37	158	14
37	46	14
37	345	14
37	255	14
37	3570	13
37	410	13
37	2312	13
37	1046	13
37	953	13
37	240	13
37	2231	13
37	743	13
37	271	13
37	1304	13
37	2161	13
37	116	13
37	2398	12
37	3309	12
37	150	12
37	3107	12
37	529	12
37	3043	12
37	94	12
37	699	12
37	1147	12
37	959	12
37	1727	12
37	2966	12
37	2576	12
37	210	12
37	64	12
37	164	12
37	65	12
37	276	12
37	2913	12
37	873	12
37	2905	12
37	1501	12
37	1492	12
37	1488	12
37	2852	12
37	1140	12
37	792	12
37	2840	12
37	120	12
37	2839	12
37	63	12
37	1288	12
37	2806	12
37	2138	12
37	56	12
37	1481	12
37	1482	12
37	3757	10
37	3632	1
37	3634	1
679	38	21
2110	38	21
2069	38	21
273	38	19
325	38	17
136	38	16
47	38	16
3758	38	15
728	38	15
200	38	15
3781	38	14
76	38	14
89	38	14
3711	38	14
783	38	14
129	38	13
1144	38	13
50	38	13
271	38	13
43	38	13
1279	38	13
1469	38	13
78	38	13
784	38	13
514	38	13
75	38	13
2015	38	13
162	38	12
483	38	12
69	38	12
51	38	12
613	38	12
254	38	12
131	38	12
3728	38	12
74	38	12
2104	38	12
216	38	12
239	38	12
1275	38	12
407	38	12
1124	38	12
2629	38	12
1000	38	12
1956	38	12
44	38	12
38	107	21
38	679	21
38	325	17
38	47	16
38	3781	15
38	784	15
38	200	15
38	76	14
38	89	14
38	273	14
38	783	14
38	75	14
38	129	13
38	1144	13
38	50	13
38	1469	13
38	78	13
38	216	13
38	239	13
38	3758	13
38	514	13
38	2069	13
38	923	13
38	2015	13
38	162	12
38	69	12
38	2872	12
38	51	12
38	254	12
38	1279	12
38	3728	12
38	2110	12
38	74	12
38	2104	12
38	230	12
38	1275	12
38	407	12
38	1124	12
38	313	12
38	136	12
38	2629	12
38	1000	12
38	3782	1
38	3711	1
270	39	19
631	39	16
176	39	15
46	39	15
128	39	15
255	39	14
76	39	14
53	39	13
1178	39	13
122	39	13
91	39	13
197	39	13
1242	39	13
97	39	13
791	39	13
1400	39	13
120	39	13
2102	39	12
743	39	12
2890	39	12
127	39	12
1793	39	12
3032	39	12
94	39	12
2304	39	12
1028	39	12
102	39	12
3588	39	12
96	39	12
64	39	12
315	39	12
2139	39	12
254	39	12
50	39	12
1477	39	12
2125	39	12
734	39	12
3781	39	12
869	39	12
89	39	12
1131	39	12
1278	39	12
451	39	12
1717	39	12
1716	39	12
1627	39	12
2530	39	12
383	39	12
769	39	12
716	39	12
236	39	12
1076	39	12
233	39	12
850	39	12
147	39	12
1599	39	12
1918	39	12
1225	39	12
378	39	12
44	39	12
988	39	12
916	39	12
43	39	12
39	76	16
39	270	15
39	383	14
39	91	13
39	46	13
39	197	13
39	255	13
39	97	13
39	631	13
39	791	13
39	128	13
39	1223	13
39	1213	13
39	120	13
39	2102	12
39	743	12
39	2890	12
39	127	12
39	1793	12
39	1178	12
39	2313	12
39	3032	12
39	122	12
39	94	12
39	176	12
39	2304	12
39	1028	12
39	102	12
39	267	12
39	3588	12
39	96	12
39	2918	12
39	64	12
39	315	12
39	2139	12
39	254	12
39	50	12
39	1242	12
39	1477	12
39	2125	12
39	734	12
39	869	12
39	89	12
39	1131	12
39	1278	12
39	451	12
39	1717	12
39	1716	12
39	2530	12
39	605	12
39	769	12
39	716	12
39	236	12
39	1076	12
39	233	12
39	850	12
39	147	12
39	1599	12
39	1918	12
39	1225	12
39	44	12
39	916	12
39	378	12
39	988	12
39	43	12
39	1400	12
3740	40	21
265	40	18
393	40	18
176	40	16
318	40	15
141	40	14
692	40	14
186	40	13
94	40	13
65	40	13
394	40	13
490	40	13
277	40	13
875	40	13
202	40	13
685	40	13
3464	40	13
3467	40	13
3731	40	13
508	40	13
50	40	13
105	40	13
305	40	13
2971	40	13
3465	40	13
204	40	13
451	40	13
189	40	13
410	40	13
89	40	13
1297	40	13
125	40	12
940	40	12
2256	40	12
74	40	12
355	40	12
2243	40	12
349	40	12
136	40	12
354	40	12
88	40	12
359	40	12
135	40	12
66	40	12
1040	40	12
153	40	12
2978	40	12
489	40	12
370	40	12
96	40	12
41	40	12
160	40	12
121	40	12
945	40	12
390	40	12
592	40	12
1161	40	12
46	40	12
549	40	12
3743	40	1
600	41	18
931	41	16
692	41	14
3704	41	14
65	41	14
3781	41	14
86	41	13
411	41	13
1358	41	13
77	41	13
47	41	13
862	41	13
776	41	13
991	41	13
62	41	13
174	41	13
1268	41	12
57	41	12
172	41	12
94	41	12
2154	41	12
821	41	12
308	41	12
80	41	12
173	41	12
1064	41	12
202	41	12
176	41	12
84	41	12
639	41	12
1336	41	12
152	41	12
135	41	12
61	41	12
2240	41	12
42	41	12
1148	41	12
82	41	12
50	41	12
314	41	12
255	41	12
1289	41	12
89	41	12
144	41	12
180	41	12
154	41	12
186	41	12
78	41	12
100	41	12
2578	41	12
75	41	12
507	41	12
158	41	12
911	41	12
83	41	12
714	41	12
1617	41	12
839	41	12
608	41	12
44	41	12
108	41	12
41	269	21
41	931	19
41	600	18
41	65	18
41	923	16
41	3781	15
41	86	13
41	411	13
41	152	13
41	77	13
41	144	13
41	78	13
41	100	13
41	62	13
41	776	13
41	174	13
41	1268	12
41	57	12
41	172	12
41	2154	12
41	821	12
41	308	12
41	80	12
41	173	12
41	1064	12
41	202	12
41	1358	12
41	3581	12
41	176	12
41	84	12
41	639	12
41	1336	12
41	135	12
41	61	12
41	2240	12
41	42	12
41	1148	12
41	692	12
41	82	12
41	50	12
41	314	12
41	255	12
41	3704	12
41	1289	12
41	47	12
41	89	12
41	180	12
41	154	12
41	186	12
41	862	12
41	75	12
41	507	12
41	83	12
41	714	12
41	991	12
41	1617	12
41	839	12
41	608	12
41	108	12
41	3616	1
41	3760	1
176	42	18
141	42	17
486	42	16
329	42	15
134	42	14
188	42	14
453	42	14
318	42	14
172	42	13
153	42	13
94	42	13
48	42	13
490	42	13
750	42	13
171	42	13
160	42	13
693	42	13
121	42	13
742	42	13
245	42	12
81	42	12
374	42	12
57	42	12
124	42	12
173	42	12
117	42	12
1567	42	12
87	42	12
243	42	12
164	42	12
747	42	12
3691	42	12
1794	42	12
959	42	12
1330	42	12
1790	42	12
66	42	12
84	42	12
1336	42	12
1516	42	12
189	42	12
202	42	12
1778	42	12
1782	42	12
105	42	12
155	42	12
586	42	12
1733	42	12
89	42	12
62	42	12
305	42	12
2442	42	12
1777	42	12
502	42	12
391	42	12
392	42	12
622	42	12
2935	42	12
1327	42	12
591	42	12
136	42	12
369	42	1
42	141	17
42	1898	14
42	94	14
42	48	14
42	245	14
42	329	14
42	486	14
42	188	14
42	453	14
42	318	14
42	144	13
42	117	13
42	490	13
42	750	13
42	171	13
42	160	13
42	693	13
42	121	13
42	62	13
42	134	13
42	189	13
42	742	13
42	170	12
42	81	12
42	374	12
42	133	12
42	124	12
42	153	12
42	173	12
42	1567	12
42	2077	12
42	87	12
42	137	12
42	1309	12
42	959	12
42	1794	12
42	1330	12
42	66	12
42	84	12
42	1336	12
42	116	12
42	1516	12
42	202	12
42	1161	12
42	1778	12
42	1782	12
42	105	12
42	155	12
42	586	12
42	1733	12
42	1777	12
42	502	12
42	391	12
42	392	12
42	2935	12
42	1327	12
42	591	12
42	136	12
42	112	10
42	3466	10
42	176	10
42	3766	9
42	3556	8
42	369	8
42	3733	6
42	172	1
42	3780	1
42	3779	1
42	3776	1
42	3777	1
42	3782	1
42	3778	1
42	3762	1
42	3761	1
42	3679	1
42	3604	1
42	3662	1
42	3684	1
42	3595	1
42	3683	1
42	3691	1
42	3661	1
42	3713	1
607	43	21
44	43	21
612	43	18
100	43	16
714	43	16
128	43	16
445	43	15
444	43	15
592	43	14
1728	43	14
76	43	14
99	43	14
500	43	14
248	43	13
48	43	13
802	43	13
475	43	13
1428	43	13
1089	43	13
322	43	13
1075	43	13
710	43	13
1130	43	12
162	43	12
57	43	12
1008	43	12
81	43	12
155	43	12
631	43	12
1920	43	12
661	43	12
441	43	12
1077	43	12
151	43	12
105	43	12
130	43	12
378	43	12
147	43	12
1086	43	12
43	73	21
43	100	16
43	545	16
43	419	16
43	44	16
43	76	15
43	612	15
43	1428	15
43	445	15
43	444	15
43	48	14
43	592	14
43	155	14
43	1728	14
43	631	14
43	99	14
43	441	14
43	1089	14
43	500	14
43	802	13
43	475	13
43	1920	13
43	339	13
43	322	13
43	378	13
43	1075	13
43	710	13
43	1130	12
43	248	12
43	162	12
43	57	12
43	1008	12
43	81	12
43	513	12
43	151	12
43	105	12
43	130	12
43	147	12
43	1086	12
131	44	21
182	44	21
2540	44	21
352	44	16
50	44	14
271	44	14
311	44	14
1106	44	14
403	44	14
388	44	13
430	44	13
325	44	13
174	44	13
715	44	13
224	44	13
151	44	13
1174	44	12
287	44	12
198	44	12
283	44	12
864	44	12
166	44	12
987	44	12
919	44	12
381	44	12
225	44	12
1105	44	12
365	44	12
718	44	12
1423	44	12
233	44	12
849	44	12
2501	44	12
569	44	12
568	44	12
536	44	12
1946	44	12
1082	44	12
148	44	12
562	44	12
532	44	12
1403	44	12
563	44	12
1927	44	12
992	44	12
223	44	12
654	44	12
250	44	12
437	44	12
465	44	12
530	44	12
767	44	12
916	44	12
3742	44	1
44	131	21
44	182	21
44	1075	14
44	271	14
44	388	13
44	569	13
44	403	13
44	224	13
44	1174	12
44	287	12
44	430	12
44	198	12
44	50	12
44	283	12
44	864	12
44	987	12
44	1672	12
44	919	12
44	325	12
44	381	12
44	201	12
44	2540	12
44	1105	12
44	1106	12
44	365	12
44	718	12
44	1423	12
44	233	12
44	849	12
44	1633	12
44	174	12
44	2501	12
44	715	12
44	1622	12
44	1942	12
44	568	12
44	536	12
44	1946	12
44	1082	12
44	88	12
44	148	12
44	562	12
44	532	12
44	1932	12
44	1403	12
44	563	12
44	1927	12
44	992	12
44	223	12
44	352	12
44	465	12
44	530	12
44	767	12
44	250	12
44	916	12
44	680	10
44	3573	1
44	3698	1
44	3749	1
44	3754	1
44	3742	1
44	3767	1
434	45	21
60	45	21
67	45	21
3014	45	20
3034	45	19
177	45	16
456	45	16
1800	45	16
1530	45	15
880	45	14
1171	45	14
205	45	13
1826	45	13
257	45	13
2257	45	13
2277	45	13
1529	45	13
1804	45	13
655	45	13
119	45	12
372	45	12
331	45	12
3132	45	12
3177	45	12
2717	45	12
2283	45	12
3101	45	12
2302	45	12
1811	45	12
1273	45	12
2278	45	12
3062	45	12
696	45	12
1531	45	12
2266	45	12
2271	45	12
1807	45	12
1806	45	12
2269	45	12
455	45	12
1527	45	12
3031	45	12
812	45	12
1802	45	12
2260	45	12
963	45	12
1512	45	12
3764	45	1
45	126	21
45	67	21
45	205	15
45	1826	14
45	456	14
45	1048	14
45	880	14
45	1800	14
45	1171	14
45	177	13
45	2302	13
45	1530	13
45	455	13
45	1804	13
45	1312	12
45	3307	12
45	3302	12
45	978	12
45	3173	12
45	3177	12
45	3132	12
45	2717	12
45	3101	12
45	1273	12
45	1811	12
45	2257	12
45	2278	12
